-0.50000	-0.50000	-1.2071
-0.50000	-0.50000	1.2071
-0.50000	0.50000	-1.2071
-0.50000	0.50000	1.2071
-0.50000	-1.2071	-0.50000
-0.50000	-1.2071	0.50000
-0.50000	1.2071	-0.50000
-0.50000	1.2071	0.50000
0.50000	-0.50000	-1.2071
0.50000	-0.50000	1.2071
0.50000	0.50000	-1.2071
0.50000	0.50000	1.2071
0.50000	-1.2071	-0.50000
0.50000	-1.2071	0.50000
0.50000	1.2071	-0.50000
0.50000	1.2071	0.50000
-1.2071	-0.50000	-0.50000
-1.2071	-0.50000	0.50000
-1.2071	0.50000	-0.50000
-1.2071	0.50000	0.50000
1.2071	-0.50000	-0.50000
1.2071	-0.50000	0.50000
1.2071	0.50000	-0.50000
1.2071	0.50000	0.50000
