-1.1426	-0.33775	-0.62123
-1.1426	0.33775	0.62123
-1.1426	-0.62123	0.33775
-1.1426	0.62123	-0.33775
1.1426	-0.33775	0.62123
1.1426	0.33775	-0.62123
1.1426	-0.62123	-0.33775
1.1426	0.62123	0.33775
-0.33775	-1.1426	0.62123
-0.33775	1.1426	-0.62123
-0.33775	-0.62123	-1.1426
-0.33775	0.62123	1.1426
0.33775	-1.1426	-0.62123
0.33775	1.1426	0.62123
0.33775	-0.62123	1.1426
0.33775	0.62123	-1.1426
-0.62123	-1.1426	-0.33775
-0.62123	1.1426	0.33775
-0.62123	-0.33775	1.1426
-0.62123	0.33775	-1.1426
0.62123	-1.1426	0.33775
0.62123	1.1426	-0.33775
0.62123	-0.33775	-1.1426
0.62123	0.33775	1.1426
