0	0	-1.6180
0	0	1.6180
0.27639	-0.85065	1.1708
0.27639	0.85065	1.1708
0.89443	0	1.1708
1.1708	-0.85065	0.72361
1.1708	-0.85065	-0.27639
1.1708	0.85065	0.72361
1.1708	0.85065	-0.27639
-0.89443	0	-1.1708
-0.44721	-1.3764	0.72361
-0.44721	-1.3764	-0.27639
-0.44721	1.3764	0.72361
-0.44721	1.3764	-0.27639
0.44721	-1.3764	0.27639
0.44721	-1.3764	-0.72361
0.44721	1.3764	0.27639
0.44721	1.3764	-0.72361
-1.4472	0	0.72361
-1.4472	0	-0.27639
-0.72361	-0.52573	1.1708
-0.72361	0.52573	1.1708
0.72361	-0.52573	-1.1708
0.72361	0.52573	-1.1708
1.4472	0	0.27639
1.4472	0	-0.72361
-1.1708	-0.85065	0.27639
-1.1708	-0.85065	-0.72361
-1.1708	0.85065	0.27639
-1.1708	0.85065	-0.72361
-0.27639	-0.85065	-1.1708
-0.27639	0.85065	-1.1708
