-1.5000	-0.50000	0
-1.5000	0.50000	0
-1.0000	-1.0000	-0.70711
-1.0000	-1.0000	0.70711
-1.0000	1.0000	-0.70711
-1.0000	1.0000	0.70711
-0.50000	-1.5000	0
-0.50000	-0.50000	-1.4142
-0.50000	-0.50000	1.4142
-0.50000	0.50000	-1.4142
-0.50000	0.50000	1.4142
-0.50000	1.5000	0
0.50000	-1.5000	0
0.50000	-0.50000	-1.4142
0.50000	-0.50000	1.4142
0.50000	0.50000	-1.4142
0.50000	0.50000	1.4142
0.50000	1.5000	0
1.0000	-1.0000	-0.70711
1.0000	-1.0000	0.70711
1.0000	1.0000	-0.70711
1.0000	1.0000	0.70711
1.5000	-0.50000	0
1.5000	0.50000	0
