-0.50000	-0.50000	-2.1180
-0.50000	-0.50000	2.1180
-0.50000	0.50000	-2.1180
-0.50000	0.50000	2.1180
-0.50000	-2.1180	-0.50000
-0.50000	-2.1180	0.50000
-0.50000	2.1180	-0.50000
-0.50000	2.1180	0.50000
0	-1.3090	-1.8090
0	-1.3090	1.8090
0	1.3090	-1.8090
0	1.3090	1.8090
0.50000	-0.50000	-2.1180
0.50000	-0.50000	2.1180
0.50000	0.50000	-2.1180
0.50000	0.50000	2.1180
0.50000	-2.1180	-0.50000
0.50000	-2.1180	0.50000
0.50000	2.1180	-0.50000
0.50000	2.1180	0.50000
-1.8090	0	-1.3090
-1.8090	0	1.3090
-0.80902	-1.6180	-1.3090
-0.80902	-1.6180	1.3090
-0.80902	1.6180	-1.3090
-0.80902	1.6180	1.3090
-1.6180	-1.3090	-0.80902
-1.6180	-1.3090	0.80902
-1.6180	1.3090	-0.80902
-1.6180	1.3090	0.80902
-2.1180	-0.50000	-0.50000
-2.1180	-0.50000	0.50000
-2.1180	0.50000	-0.50000
-2.1180	0.50000	0.50000
-1.3090	-1.8090	0
-1.3090	-0.80902	-1.6180
-1.3090	-0.80902	1.6180
-1.3090	0.80902	-1.6180
-1.3090	0.80902	1.6180
-1.3090	1.8090	0
0.80902	-1.6180	-1.3090
0.80902	-1.6180	1.3090
0.80902	1.6180	-1.3090
0.80902	1.6180	1.3090
1.6180	-1.3090	-0.80902
1.6180	-1.3090	0.80902
1.6180	1.3090	-0.80902
1.6180	1.3090	0.80902
2.1180	-0.50000	-0.50000
2.1180	-0.50000	0.50000
2.1180	0.50000	-0.50000
2.1180	0.50000	0.50000
1.3090	-1.8090	0
1.3090	-0.80902	-1.6180
1.3090	-0.80902	1.6180
1.3090	0.80902	-1.6180
1.3090	0.80902	1.6180
1.3090	1.8090	0
1.8090	0	-1.3090
1.8090	0	1.3090
